
 12.42 -0.518993249703E+00    0.155386975209E+00    0.102157793757E+00   -0.116365325498E+02   -0.198226216169E+00    0.236155766211E+01    0.773960948583E+00   -0.531251397999E-01    0.773960881226E+00    0.172191658309E-01    0.359220975866E+00    0.111992213886E+00   -0.183191681061E-01   -0.144461928105E-01   -0.479918545390E+00   -0.149136006135E+00   -0.149135989864E+00   -0.327488940583E-01    0.244874455404E-01   -0.327488899689E-01   -0.558338407269E-01   -0.208293022222E-01    0.495497029242E-01    0.184027239310E-01    0.184027218288E-01    0.400290870266E-01    0.134488899174E-01    0.134488880117E-01   
 12.66 -0.378920115664E+00    0.158865410616E+00    0.106441520796E+00   -0.109915630182E+02   -0.182213174719E+00    0.218179447962E+01    0.704003686262E+00   -0.488078770466E-01    0.704003633839E+00    0.197170273645E-01    0.329468713329E+00    0.102955024159E+00   -0.172613793694E-01   -0.193111760968E-01   -0.440558681276E+00   -0.137210070453E+00   -0.137210058027E+00   -0.308722473773E-01    0.230792102435E-01   -0.308722443130E-01   -0.503892535233E-01   -0.188854132148E-01    0.447385373946E-01    0.166918039995E-01    0.166918024243E-01    0.358481325039E-01    0.121470907868E-01    0.121470893594E-01   
 12.90 -0.260740237039E+00    0.162136978308E+00    0.108296520815E+00   -0.103905824111E+02   -0.167648314384E+00    0.201803501015E+01    0.640276492173E+00   -0.447960341149E-01    0.640276451178E+00    0.214002419614E-01    0.302187127733E+00    0.945248437637E-01   -0.162024987862E-01   -0.228307917524E-01   -0.404410757748E+00   -0.126072552736E+00   -0.126072543198E+00   -0.289977234486E-01    0.216710337932E-01   -0.289977211399E-01   -0.455081912129E-01   -0.171359577593E-01    0.404236726795E-01    0.151522206015E-01    0.151522194147E-01    0.321365597764E-01    0.109881198537E-01    0.109881187786E-01   
 13.14 -0.162105374393E+00    0.164704373960E+00    0.108125046034E+00   -0.983006783655E+01   -0.154407669479E+00    0.186872877158E+01    0.582269264521E+00   -0.410764167205E-01    0.582269232316E+00    0.223640322398E-01    0.277171029420E+00    0.866598002567E-01   -0.151447608340E-01   -0.251675180689E-01   -0.371212086033E+00   -0.115668616791E+00   -0.115668609434E+00   -0.271260110104E-01    0.202646369029E-01   -0.271260092617E-01   -0.411188495309E-01   -0.155480732467E-01    0.365414044540E-01    0.137546036526E-01    0.137546027537E-01    0.288323857093E-01    0.994594954985E-02    0.994594873588E-02   
 13.38 -0.808176363547E-01    0.166240445032E+00    0.106301843257E+00   -0.930686176327E+01   -0.142374515489E+00    0.173249052615E+01    0.529521372156E+00   -0.376365216920E-01    0.529521346743E+00    0.227114573395E-01    0.254240439038E+00    0.793313335784E-01   -0.140952836762E-01   -0.264916187491E-01   -0.340733705432E+00   -0.105961822545E+00   -0.105961816843E+00   -0.252676859251E-01    0.188687146626E-01   -0.252676845939E-01   -0.371633619346E-01   -0.140988327932E-01    0.330406134440E-01    0.124785263015E-01    0.124785256173E-01    0.258846685525E-01    0.900214571048E-02    0.900214509106E-02   
 13.62 -0.148256473196E-01    0.166559117318E+00    0.103168045709E+00   -0.881811656647E+01   -0.131439627168E+00    0.160807737197E+01    0.481609644693E+00   -0.344637323948E-01    0.481609624555E+00    0.225469080723E-01    0.233233864111E+00    0.725178451863E-01   -0.130633224572E-01   -0.269720555963E-01   -0.312770868950E+00   -0.969253862992E-01   -0.969253818596E-01   -0.234380352431E-01    0.174951615540E-01   -0.234380342247E-01   -0.335942036265E-01   -0.127720574653E-01    0.298794925373E-01    0.113096432336E-01    0.113096427102E-01    0.232509859626E-01    0.814354136451E-02    0.814354089081E-02   
 13.86  0.377763631919E-01    0.165587239696E+00    0.990280296401E-01   -0.836124998170E+01   -0.121501420362E+00    0.149437063383E+01    0.438140774360E+00   -0.315449473545E-01    0.438140758335E+00    0.219711500164E-01    0.214003747586E+00    0.662005872253E-01   -0.120584507499E-01   -0.267696883755E-01   -0.287136608338E+00   -0.885364876853E-01   -0.885364842134E-01   -0.216535703368E-01    0.161565491605E-01   -0.216535695542E-01   -0.303715215460E-01   -0.115560114978E-01    0.270231131254E-01    0.102376166884E-01    0.102376162861E-01    0.208955150272E-01    0.736053926749E-02    0.736053890352E-02   
 14.11  0.787486513012E-01    0.163338561117E+00    0.941484930796E-01   -0.793390921901E+01   -0.112465963714E+00    0.139036130561E+01    0.398746739447E+00   -0.288664902133E-01    0.398746726645E+00    0.210778161218E-01    0.196413486861E+00    0.603611841604E-01   -0.110894364299E-01   -0.260325842302E-01   -0.263657543208E+00   -0.807728089231E-01   -0.807728061964E-01   -0.199298200304E-01    0.148645473214E-01   -0.199298194262E-01   -0.274611881245E-01   -0.104417812499E-01    0.244416500790E-01    0.925465425341E-02    0.925465394280E-02    0.187875870382E-01    0.664590170933E-02    0.664590142838E-02   
 14.35  0.109706461295E+00    0.159890581100E+00    0.887591427884E-01   -0.753394191791E+01   -0.104246865828E+00    0.129513810626E+01    0.363082204651E+00   -0.264141900023E-01    0.363082194386E+00    0.199511644356E-01    0.180335552168E+00    0.549803042979E-01   -0.101636203721E-01   -0.248931450171E-01   -0.242171272522E+00   -0.736106553890E-01   -0.736106532388E-01   -0.182800625435E-01    0.136290329997E-01   -0.182800620749E-01   -0.248334072964E-01   -0.942217068542E-02    0.221091110224E-01    0.835451010960E-02    0.835450986872E-02    0.169006093404E-01    0.599390971500E-02    0.599390949719E-02   
 14.59  0.132121588981E+00    0.155364638426E+00    0.830544954052E-01   -0.715937248456E+01   -0.967650542617E-01    0.120787745860E+01    0.330823137473E+00   -0.241735531396E-01    0.330823129210E+00    0.186648793565E-01    0.165650345900E+00    0.500371088775E-01   -0.928664589455E-02   -0.234667159621E-01   -0.222524839952E+00   -0.670241523040E-01   -0.670241506015E-01   -0.167147214934E-01    0.124576823713E-01   -0.167147211285E-01   -0.224617321542E-01   -0.849097738030E-02    0.200024426109E-01    0.753182862667E-02    0.753182843908E-02    0.152112658526E-01    0.539979613418E-02    0.539979596460E-02   
 14.83  0.147325276868E+00    0.149909318602E+00    0.771964044334E-01   -0.680838265377E+01   -0.899484676172E-01    0.112783489400E+01    0.301666105528E+00   -0.221299735763E-01    0.301666098854E+00    0.172816902343E-01    0.152245538161E+00    0.455091995785E-01   -0.846242179422E-02   -0.218513394555E-01   -0.204573893863E+00   -0.609851366823E-01   -0.609851353292E-01   -0.152412115517E-01    0.113558875585E-01   -0.152412112664E-01   -0.203223823204E-01   -0.764254146127E-02    0.181009119698E-01    0.678173418063E-02    0.678173403393E-02    0.136989255385E-01    0.485937714876E-02    0.485937701618E-02   
 15.07  0.156512475381E+00    0.143687058823E+00    0.713170142184E-01   -0.647929536292E+01   -0.837316830384E-01    0.105433753131E+01    0.275327893701E+00   -0.202689462853E-01    0.275327888291E+00    0.158535966310E-01    0.140015689000E+00    0.413728612885E-01   -0.769323133526E-02   -0.201283455319E-01   -0.188182267814E+00   -0.554634658348E-01   -0.554634647553E-01   -0.138640714216E-01    0.103268786471E-01   -0.138640711975E-01   -0.183937742940E-01   -0.687148450105E-02    0.163856840201E-01    0.609959283303E-02    0.609959271785E-02    0.123452035428E-01    0.436882391650E-02    0.436882381243E-02   
 15.31  0.160747363237E+00    0.136863696597E+00    0.655219158469E-01   -0.617056122235E+01   -0.780555001582E-01    0.986777386327E+00    0.251545210284E+00   -0.185762629931E-01    0.251545205884E+00    0.144225159755E-01    0.128862026361E+00    0.376034571242E-01   -0.697992364548E-02   -0.183635125249E-01   -0.173221790265E+00   -0.504275450818E-01   -0.504275442176E-01   -0.125852649671E-01    0.937196387228E-02   -0.125852647905E-01   -0.166561992279E-01   -0.617257594516E-02    0.148395345556E-01    0.548088976927E-02    0.548088967850E-02    0.111336327013E-01    0.392453033333E-02    0.392453025132E-02   
 15.55  0.160969942471E+00    0.129600630978E+00    0.598933394880E-01   -0.588074702398E+01   -0.728665000365E-01    0.924605344718E+00    0.230074345716E+00   -0.170381787644E-01    0.230074342125E+00    0.130212002685E-01    0.118692293056E+00    0.341758789781E-01   -0.632214300153E-02   -0.166085785425E-01   -0.159572195482E+00   -0.458449402840E-01   -0.458449395896E-01   -0.114045659294E-01    0.849082654159E-02   -0.114045657896E-01   -0.150915998522E-01   -0.554068128130E-02    0.134466546087E-01    0.492118122537E-02    0.492118115357E-02    0.100494137287E-01    0.352304440648E-02    0.352304434162E-02   
 15.79  0.158003487404E+00    0.122049230546E+00    0.544932650295E-01   -0.560852585450E+01   -0.681165945741E-01    0.867325685452E+00    0.210690713672E+00   -0.156415446920E-01    0.210690710733E+00    0.116742997185E-01    0.109420608637E+00    0.310649915072E-01   -0.571856613391E-02   -0.149029310027E-01   -0.147121054634E+00   -0.416829881925E-01   -0.416829876328E-01   -0.103199685828E-01    0.768183712557E-02   -0.103199684719E-01   -0.136834118809E-01   -0.497075926272E-02    0.121925140813E-01    0.441609135420E-02    0.441609129719E-02    0.907922080149E-02    0.316103979318E-02    0.316103974170E-02   
 16.03  0.152562617192E+00    0.114347118139E+00    0.493663699821E-01   -0.535266847754E+01   -0.637625787723E-01    0.814491077739E+00    0.193188248699E+00   -0.143739062846E-01    0.193188246287E+00    0.103994801837E-01    0.100967315188E+00    0.282460326903E-01   -0.516712862212E-02   -0.132753440594E-01   -0.135763679891E+00   -0.379093522879E-01   -0.379093518352E-01   -0.932808704645E-02    0.694235388531E-02   -0.932808695808E-02   -0.124164457239E-01   -0.445788556199E-02    0.110637622341E-01    0.396133351354E-02    0.396133346811E-02    0.821104578763E-02    0.283531103405E-02    0.283531099304E-02   
 16.27  0.145261768636E+00    0.106615979334E+00    0.445427623382E-01   -0.511203572617E+01   -0.597656952718E-01    0.765697998567E+00    0.177378662753E+00   -0.132235698119E-01    0.177378660766E+00    0.920852668976E-02    0.932587920196E-01    0.256949518488E-01   -0.466522939588E-02   -0.117456706213E-01   -0.125402977854E+00   -0.344924963606E-01   -0.344924959933E-01   -0.842452091588E-02    0.626899631781E-02   -0.842452084523E-02   -0.112767921834E-01   -0.399728777634E-02    0.100481498637E-01    0.355274224958E-02    0.355274221327E-02    0.743406932330E-02    0.254278126259E-02    0.254278122981E-02   
 16.51  0.136623863115E+00    0.989605718682E-01    0.400404680452E-01   -0.488557170703E+01   -0.560912180195E-01    0.720582532857E+00    0.163090579479E+00   -0.121796403368E-01    0.163090577838E+00    0.810838656204E-02    0.862272346888E-01    0.233886780890E-01   -0.420990794610E-02   -0.103264262214E-01   -0.115949244312E+00   -0.314020648909E-01   -0.314020645920E-01   -0.760417553183E-02    0.565788342461E-02   -0.760417547517E-02   -0.102517415523E-01   -0.358438222511E-02    0.913446330539E-02    0.318630723107E-02    0.318630720194E-02    0.673855061356E-02    0.228051504018E-02    0.228051501389E-02   
 16.75  0.127088984490E+00    0.914686507470E-01    0.358676592638E-01   -0.467229766421E+01   -0.527080597079E-01    0.678816527342E+00    0.150168573301E+00   -0.112320358200E-01    0.150168571942E+00    0.710212284198E-02    0.798104002675E-01    0.213053199145E-01   -0.379799263294E-02   -0.902422635388E-02   -0.107319902189E+00   -0.286091702334E-01   -0.286091699894E-01   -0.686153250280E-02    0.510483407243E-02   -0.686153245721E-02   -0.932970961129E-02   -0.321480690877E-02    0.831246419120E-02    0.285820394688E-02    0.285820392345E-02    0.611573050298E-02    0.204573174898E-02    0.204573172783E-02   
 16.99  0.117022910701E+00    0.842115641600E-01    0.320246218046E-01   -0.447130638707E+01   -0.495884058359E-01    0.640104074406E+00    0.138472143089E+00   -0.103714817893E-01    0.138472141960E+00    0.618976195280E-02    0.739513244046E-01    0.194243014517E-01   -0.342622090352E-02   -0.784105761165E-02   -0.994391902433E-01   -0.260865932897E-01   -0.260865930899E-01   -0.619087088461E-02    0.460553013080E-02   -0.619087084781E-02   -0.850016683260E-02   -0.288444771363E-02    0.757283151063E-02    0.256481844596E-02    0.256481842704E-02    0.555774425302E-02    0.183581692533E-02    0.183581690826E-02   
 17.23  0.106725368602E+00    0.772453154966E-01    0.285054689287E-01   -0.428175707424E+01   -0.467073768167E-01    0.604178304924E+00    0.127874649371E+00   -0.958949084806E-02    0.127874648431E+00    0.536902951373E-02    0.685980174317E-01    0.177264432207E-01   -0.309133367855E-02   -0.677537677837E-02   -0.922378128713E-01   -0.238089079786E-01   -0.238089078145E-01   -0.558644234750E-02    0.415564513750E-02   -0.558644231771E-02   -0.775356896680E-02   -0.258945675002E-02    0.690710427374E-02    0.230276504445E-02    0.230276502913E-02    0.505754177009E-02    0.164833024091E-02    0.164833022710E-02   
 17.47  0.964379079079E-01    0.706119246552E-01    0.252996147953E-01   -0.410287058715E+01   -0.440427184572E-01    0.570798470405E+00    0.118262241207E+00   -0.887833087128E-02    0.118262240423E+00    0.463597530516E-02    0.637031471659E-01    0.161939963850E-01   -0.279014692473E-02   -0.582304177157E-02   -0.856525622510E-01   -0.217525413598E-01   -0.217525412248E-01   -0.504260526751E-02    0.375094234895E-02   -0.504260524331E-02   -0.708128836707E-02   -0.232626285401E-02    0.630762418722E-02    0.206889697187E-02    0.206889695943E-02    0.460881390427E-02    0.148100970417E-02    0.148100969295E-02   
 17.71  0.863513150947E-01    0.643409562113E-01    0.223930248273E-01   -0.393392504282E+01   -0.415745203318E-01    0.539747295392E+00    0.109532794888E+00   -0.823098523422E-02    0.109532794232E+00    0.398549319312E-02    0.592237156904E-01    0.148106394341E-01   -0.251960370683E-02   -0.497808479999E-02   -0.796259236853E-01   -0.198957814339E-01   -0.198957813225E-01   -0.455392337116E-02    0.338734648184E-02   -0.455392335146E-02   -0.647554610557E-02   -0.209157495118E-02    0.576747841576E-02    0.186031054702E-02    0.186031053690E-02    0.420592400369E-02    0.133177218855E-02    0.133177217942E-02   
 17.95  0.766125110986E-01    0.584511122422E-01    0.197692626279E-01   -0.377425170770E+01   -0.392849609841E-01    0.510828581347E+00    0.101594882381E+00   -0.764110788109E-02    0.101594881831E+00    0.341174481810E-02    0.551207365614E-01    0.135614456798E-01   -0.227680999149E-02   -0.423334200806E-02   -0.741056739557E-01   -0.182187439615E-01   -0.182187438693E-01   -0.411523464979E-02    0.306099346871E-02   -0.411523463370E-02   -0.592934530095E-02   -0.188237932514E-02    0.528044285113E-02    0.167434379680E-02    0.167434378853E-02    0.384384425727E-02    0.119871069777E-02    0.119871069031E-02   
 18.20  0.673308971659E-01    0.529518134934E-01    0.174103541756E-01   -0.362323116351E+01   -0.371580785118E-01    0.483865043496E+00    0.943667832386E-01   -0.710297552474E-02    0.943667827759E-01    0.290849747833E-02    0.513589178525E-01    0.124328290426E-01   -0.205905725943E-02   -0.358095586951E-02   -0.690444810643E-01   -0.167033084875E-01   -0.167033084110E-01   -0.372169597021E-02    0.276826230045E-02   -0.372169595703E-02   -0.543640622466E-02   -0.169593195960E-02    0.484092645675E-02    0.150857055536E-02    0.150857054859E-02    0.351809655747E-02    0.108008892375E-02    0.108008891764E-02   
 18.44  0.585841311606E-01    0.478447142056E-01    0.152974901844E-01   -0.348028972243E+01   -0.351795648421E-01    0.458696362440E+00    0.877755498317E-01   -0.661143879374E-02    0.877755494419E-01    0.246938724924E-02    0.479063553566E-01    0.114124745609E-01   -0.186383466898E-02   -0.301276718081E-02   -0.643995122018E-01   -0.153330323782E-01   -0.153330323145E-01   -0.336880830282E-02    0.250579262969E-02   -0.336880829201E-02   -0.499110376622E-02   -0.152974711226E-02    0.444391727113E-02    0.136079107900E-02    0.136079107344E-02    0.322469771576E-02    0.974333696386E-03    0.974333691375E-03   
 18.68  0.504233318630E-01    0.431251136013E-01    0.134115869844E-01   -0.334489607397E+01   -0.333365818838E-01    0.435177432825E+00    0.817561324189E-01   -0.616187372387E-02    0.817561320896E-01    0.208811828306E-02    0.447342392133E-01    0.104892589838E-01   -0.168883315413E-02   -0.252061312670E-02   -0.601320552703E-01   -0.140930502533E-01   -0.140930502003E-01   -0.305242688110E-02    0.227049134135E-02   -0.305242687219E-02   -0.458840777047E-02   -0.138158318633E-02    0.408493059451E-02    0.122902013514E-02    0.122902013056E-02    0.296010890321E-02    0.880025903631E-03    0.880025899507E-03   
 18.92  0.428777213291E-01    0.387832411313E-01    0.117337252480E-01   -0.321655814902E+01   -0.316175976991E-01    0.413176791984E+00    0.762505677115E-01   -0.575013463148E-02    0.762505674329E-01    0.175860865853E-02    0.418165762841E-01    0.965316579338E-02   -0.153194347457E-02   -0.209654687345E-02   -0.562071579003E-01   -0.129699648264E-01   -0.129699647820E-01   -0.276875997094E-02    0.205953081559E-02   -0.276875996360E-02   -0.422382665524E-02   -0.124942683197E-02    0.375995978428E-02    0.111147340651E-02    0.111147340274E-02    0.272118919258E-02    0.795890403967E-03    0.795890400566E-03   
 19.16  0.359587254069E-01    0.348054035740E-01    0.102454845416E-01   -0.309482018899E+01   -0.300122408619E-01    0.392575212268E+00    0.712072323093E-01   -0.537250910588E-02    0.712072320729E-01    0.147509228444E-02    0.391299297698E-01    0.889519808133E-02   -0.139124988792E-02   -0.173299275096E-02   -0.525932866812E-01   -0.119517339188E-01   -0.119517338816E-01   -0.251435931492E-02    0.187034114631E-02   -0.251435930885E-02   -0.389335459804E-02   -0.113147605919E-02    0.346542997371E-02    0.100655291974E-02    0.100655291662E-02    0.250515306296E-02    0.720785379071E-03    0.720785376256E-03   
 19.40  0.296635601506E-01    0.311749903975E-01    0.892919013499E-02   -0.297926000935E+01   -0.285111712336E-01    0.373264441654E+00    0.665801605621E-01   -0.502567561255E-02    0.665801603613E-01    0.123218533936E-02    0.366531768784E-01    0.820729189759E-02   -0.126502079842E-02   -0.142284950318E-02   -0.492620082946E-01   -0.110275573176E-01   -0.110275572864E-01   -0.228610475041E-02    0.170059815570E-02   -0.228610474538E-02   -0.359342246369E-02   -0.102612299480E-02    0.319815491689E-02    0.912832073699E-03    0.912832071112E-03    0.230953170545E-02    0.653691495237E-03    0.653691492904E-03   
 19.64  0.239783374086E-01    0.278733398879E-01    0.776808685358E-02   -0.286948644796E+01   -0.271059654847E-01    0.355146078204E+00    0.623284250596E-01   -0.470666400369E-02    0.623284248886E-01    0.102492465134E-02    0.343672847949E-01    0.758223200616E-02   -0.115169745761E-02   -0.115955244958E-02   -0.461876933871E-01   -0.101877662084E-01   -0.101877661822E-01   -0.208118499901E-02    0.154820867167E-02   -0.208118499483E-02   -0.332085253978E-02   -0.931936776642E-03    0.295529706243E-02    0.829040719383E-03    0.829040717232E-03    0.213213794506E-02    0.593701165036E-03    0.593701163097E-03   
 19.88  0.188807265039E-01    0.248804728198E-01    0.674645309532E-02   -0.276513698911E+01   -0.257890157975E-01    0.338130564985E+00    0.584155769543E-01   -0.441281907970E-02    0.584155768083E-01    0.848784355712E-03    0.322551047664E-01    0.701357141495E-02   -0.104988155571E-02   -0.937103806796E-03   -0.433472433480E-01   -0.942371713799E-02   -0.942371711587E-02   -0.189707619042E-02    0.141129421284E-02   -0.189707618694E-02   -0.307281705736E-02   -0.847646955044E-03    0.273433087192E-02    0.754050631513E-03    0.754050629723E-03    0.197103457379E-02    0.540008130403E-03    0.540008128789E-03   
 20.12  0.143422109954E-01    0.221757032538E-01    0.584966651000E-02   -0.266587555453E+01   -0.245534403134E-01    0.322136293084E+00    0.548091426637E-01   -0.414176722965E-02    0.548091425389E-01    0.699676160622E-03    0.303011837857E-01    0.649555558691E-02   -0.958322338830E-03   -0.750078924956E-03   -0.407198396325E-01   -0.872769182385E-02   -0.872769180517E-02   -0.173151931777E-02    0.128817395558E-02   -0.173151931486E-02   -0.284680040226E-02   -0.772127666009E-03    0.253300932904E-02    0.686861617595E-03    0.686861616099E-03    0.182450587496E-02    0.491897527086E-03    0.491897525738E-03   
 20.36  0.103299801976E-01    0.197381377100E-01    0.506423128815E-02   -0.257139045285E+01   -0.233930040073E-01    0.307088801399E+00    0.514801730800E-01   -0.389138609318E-02    0.514801729730E-01    0.573937627407E-03    0.284915931202E-01    0.602305187607E-02   -0.875903726423E-03   -0.593614836774E-03   -0.382867148879E-01   -0.809280362764E-02   -0.809280361182E-02   -0.158249751806E-02    0.117734763311E-02   -0.158249751563E-02   -0.264056486815E-02   -0.704382753189E-03    0.234933353069E-02    0.626588430566E-03    0.626588429316E-03    0.169103210958E-02    0.448736538536E-03    0.448736537409E-03   
 20.60  0.680849477856E-02    0.175470747540E-01    0.437777556846E-02   -0.248139247920E+01   -0.223020487976E-01    0.292920062878E+00    0.484028412103E-01   -0.365977712586E-02    0.484028411185E-01    0.468312048677E-03    0.268137727650E-01    0.559148444966E-02   -0.801631766979E-03   -0.463386312588E-03   -0.360309448619E-01   -0.751291111227E-02   -0.751291109885E-02   -0.144821382500E-02    0.107747883591E-02   -0.144821382295E-02   -0.245211976222E-02   -0.643531944884E-03    0.218152521159E-02    0.572448587342E-03    0.572448586292E-03    0.156926673236E-02    0.409965705133E-03    0.409965704189E-03   
 20.84  0.374076451333E-02    0.155823171675E-01    0.377902614839E-02   -0.239561315643E+01   -0.212754318185E-01    0.279567847878E+00    0.455540841203E-01   -0.344524090907E-02    0.455540840414E-01    0.379922788457E-03    0.252563908034E-01    0.519677474513E-02   -0.734622664715E-03   -0.355573567644E-03   -0.339372598900E-01   -0.698253880730E-02   -0.698253879590E-02   -0.132706984439E-02    0.987379037910E-03   -0.132706984267E-02   -0.227969364930E-02   -0.588798137037E-03    0.202800202655E-02    0.523751144854E-03    0.523751143972E-03    0.145801610593E-02    0.375090920975E-03    0.375090920181E-03   
 21.08  0.108937440379E-02    0.138244085398E-01    0.325776650126E-02   -0.231380311000E+01   -0.203084708925E-01    0.266975156185E+00    0.429132851191E-01   -0.324625502069E-02    0.429132850512E-01    0.306244331493E-03    0.238092166000E-01    0.483528735495E-02   -0.674091528640E-03   -0.266824874852E-03   -0.319918746539E-01   -0.649680508659E-02   -0.649680507689E-02   -0.121764564786E-02    0.905992559750E-03   -0.121764564641E-02   -0.212170950484E-02   -0.539495790802E-03    0.188735539820E-02    0.479886446614E-03    0.479886445872E-03    0.135622148814E-02    0.343676124611E-03    0.343676123943E-03   
 21.32 -0.118270696542E-02    0.122548054623E-01    0.280478304641E-02   -0.223573056815E+01   -0.193968963461E-01    0.255089710120E+00    0.404619922767E-01   -0.306145426952E-02    0.404619922181E-01    0.245071769756E-03    0.224630067397E-01    0.450378112259E-02   -0.619341929852E-03   -0.194216584184E-03   -0.301823348460E-01   -0.605135690575E-02   -0.605135689747E-02   -0.111868106132E-02    0.832382593238E-03   -0.111868106011E-02   -0.197676254176E-02   -0.495020421913E-03    0.175833072961E-02    0.440316823991E-03    0.440316823366E-03    0.126294307570E-02    0.315336670710E-03    0.315336670147E-03   
 21.56 -0.311150556964E-02    0.108559956456E-01    0.241180369179E-02   -0.216117997955E+01   -0.185368084073E-01    0.243863501931E+00    0.381836695702E-01   -0.288961309229E-02    0.381836695196E-01    0.194490022404E-03    0.212094026404E-01    0.419936516001E-02   -0.569756306356E-03   -0.135212428496E-03   -0.284973793761E-01   -0.564231104158E-02   -0.564231103450E-02   -0.102905843477E-02    0.765718345736E-03   -0.102905843374E-02   -0.184360047717E-02   -0.454839137164E-03    0.163980978062E-02    0.404568215920E-03    0.404568215391E-03    0.117734589921E-02    0.289733355901E-03    0.289733355425E-03   
 21.80 -0.473157814106E-02    0.961157130701E-02    0.207143187670E-02   -0.208995074073E+01   -0.177246395118E-01    0.233252389394E+00    0.360634772036E-01   -0.272962991456E-02    0.360634771597E-01    0.152843733194E-03    0.200408387983E-01    0.391945945278E-02   -0.524787219858E-03   -0.876234886435E-04   -0.269268167781E-01   -0.526620140983E-02   -0.526620140379E-02   -0.947786913292E-03    0.705263314814E-03   -0.947786912419E-03   -0.172110601190E-02   -0.418482158230E-03    0.153079501006E-02    0.372222656891E-03    0.372222656443E-03    0.109868737738E-02    0.266567062553E-03    0.266567062149E-03   
 22.05 -0.607568080346E-02    0.850626615138E-02    0.177707864716E-02   -0.202185602547E+01   -0.169571209221E-01    0.223215734225E+00    0.340880779067E-01   -0.258051328406E-02    0.340880778687E-01    0.118708505822E-03    0.189504606775E-01    0.366175969587E-02   -0.483949442979E-03   -0.495697832941E-04   -0.254614145272E-01   -0.491993200166E-02   -0.491993199647E-02   -0.873988182068E-03    0.650364669151E-03   -0.873988181329E-03   -0.160828130546E-02   -0.385535264252E-03    0.143039569437E-02    0.342911574471E-03    0.342911574093E-03    0.102630635235E-02    0.245573978553E-03    0.245573978212E-03   
 22.29 -0.717454734605E-02    0.752596324984E-02    0.152289472949E-02   -0.195672170920E+01   -0.162312531363E-01    0.213716078478E+00    0.322454662926E-01   -0.244136959494E-02    0.322454662596E-01    0.908639128819E-04    0.179320513119E-01    0.342420599712E-02   -0.446812840668E-03   -0.194441264995E-04   -0.240928000458E-01   -0.460073496635E-02   -0.460073496190E-02   -0.806883624906E-03    0.600443688144E-03   -0.806883624280E-03   -0.150423424228E-02   -0.355633079865E-03    0.133781564277E-02    0.316309833012E-03    0.316309832690E-03    0.959613442515E-03    0.226521347949E-03    0.226521347658E-03   
 22.53 -0.805675707116E-02    0.665768014048E-02    0.130370407281E-02   -0.189438538129E+01   -0.155442796270E-01    0.204718854652E+00    0.305248186199E-01   -0.231139223385E-02    0.305248185912E-01    0.682685394722E-04    0.169799657511E-01    0.320495509034E-02   -0.412995995450E-03    0.412135416552E-05   -0.228133722520E-01   -0.430613337199E-02   -0.430613336815E-02   -0.745782814911E-03    0.554987197438E-03   -0.745782814380E-03   -0.140816629915E-02   -0.328453134156E-03    0.125234234143E-02    0.292130458671E-03    0.292130458396E-03    0.898082563222E-03    0.209203706405E-03    0.209203706158E-03   
 22.77 -0.874867471424E-02    0.588953655293E-02    0.111493994030E-02   -0.183469543848E+01   -0.148936635048E-01    0.196192125739E+00    0.289163605698E-01   -0.218985199166E-02    0.289163605449E-01    0.500371892132E-04    0.160890725504E-01    0.300235571373E-02   -0.382160524378E-03    0.222858376064E-04   -0.216162225862E-01   -0.403390819036E-02   -0.403390818705E-02   -0.690073243099E-03    0.513539928739E-03   -0.690073242646E-03   -0.131936183882E-02   -0.303710617081E-03    0.117333737189E-02    0.270119981605E-03    0.270119981370E-03    0.841243480383E-03    0.193439555970E-03    0.193439555761E-03   
 23.01 -0.927444733872E-02    0.521070931416E-02    0.952584295385E-03   -0.177751025343E+01   -0.142770667537E-01    0.188106351837E+00    0.274112508907E-01   -0.207608859819E-02    0.274112508690E-01    0.354202808676E-04    0.152547015686E-01    0.281492682800E-02   -0.354006027897E-03    0.360275083134E-04   -0.204950645385E-01   -0.378206907655E-02   -0.378206907370E-02   -0.639211184826E-03    0.475697728223E-03   -0.639211184438E-03   -0.123717866995E-02   -0.281153762933E-03    0.110022796148E-02    0.250054333477E-03    0.250054333279E-03    0.788675274861E-03    0.179068435232E-03    0.179068435051E-03   
 23.25 -0.965604532432E-02    0.461137823037E-02    0.813110971706E-03   -0.172269741214E+01   -0.136923317283E-01    0.180434180378E+00    0.260014789980E-01   -0.196950325077E-02    0.260014789790E-01    0.237853920676E-04    0.144725974049E-01    0.264133837114E-02   -0.328265615218E-03    0.461683790875E-04   -0.194441707800E-01   -0.354882854102E-02   -0.354882853855E-02   -0.592713602420E-03    0.441101537093E-03   -0.592713602086E-03   -0.116103972858E-02   -0.260559794154E-03    0.103249953728E-02    0.231735241707E-03    0.231735241536E-03    0.740000608540E-03    0.165948343339E-03    0.165948343185E-03   
