R_Bohr           v_0_0_0_0             v_0_0_2_2             v_0_0_4_4             v_1_0_0_1             v_1_0_2_1             v_1_0_2_2             v_1_0_2_3             v_2_0_0_2             v_2_0_2_0             v_2_0_2_1             v_2_0_2_2             v_2_0_2_3             v_2_0_2_4             v_3_0_0_3             v_3_0_2_1             v_3_0_2_2             v_3_0_2_3             v_3_0_2_4             v_3_0_2_5             v_3_3_0_3             v_3_3_2_1             v_3_3_2_2             v_3_3_2_3             v_3_3_2_4             v_3_3_2_5             v_4_0_0_4             v_4_0_2_2             v_4_0_2_3             v_4_0_2_4             v_4_0_2_5             v_4_0_2_6             v_4_3_0_4             v_4_3_2_2             v_4_3_2_3             v_4_3_2_4             v_4_3_2_5             v_4_3_2_6   
 11.09 -0.641502375473E+02   -0.359732243664E+01   -0.556719066956E-01   -0.102209461373E+01   -0.257244926140E-01   -0.179355012631E-16   -0.512522416034E+02   -0.174189426097E+01   -0.430937285801E-01    0.508536537337E-15   -0.125052918902E+00   -0.193653767170E-15   -0.324273123032E+02   -0.201372125917E+01   -0.336436750286E-01    0.991272954753E-17    0.374331098556E-02   -0.529674081297E-16    0.304759520849E+01    0.146852781128E+01    0.261318976851E-01    0.184891167681E-01   -0.251907881157E-01    0.201119962463E-01   -0.553272670806E+01   -0.754217802591E-01   -0.252648298522E-02    0.738960654468E-16    0.559382332792E-02    0.535984786323E-16    0.642747895124E+00   -0.375679838153E+00    0.159769339108E-02    0.132934021465E-01   -0.811845688180E-02   -0.126346221001E-01    0.114736562657E+01   
 11.34 -0.554669846111E+02   -0.307317869951E+01   -0.423456775746E-01   -0.910176101698E+00   -0.224048094954E-01   -0.161879913025E-16   -0.468354330897E+02   -0.155134766542E+01   -0.366669303389E-01    0.450638352367E-15   -0.108172436602E+00   -0.176048463097E-15   -0.289699902918E+02   -0.169065127772E+01   -0.285940435397E-01    0.867780158601E-17    0.302517778957E-02   -0.456609600462E-16    0.267518492326E+01    0.121359145997E+01    0.228860535234E-01    0.155922172490E-01   -0.215250190117E-01    0.170420691491E-01   -0.484310906252E+01   -0.578184838147E-01   -0.571183030206E-02    0.623612561632E-16    0.483072244573E-02    0.458590018300E-16    0.549926254216E+00   -0.305810764294E+00    0.232544043939E-02    0.113986461702E-01   -0.750348383275E-02   -0.112603053489E-01    0.982304787215E+00   
 11.59 -0.481196229086E+02   -0.263409029593E+01   -0.322138613266E-01   -0.803976431243E+00   -0.203801590639E-01   -0.146719526461E-16   -0.428820102127E+02   -0.137521181286E+01   -0.309689873067E-01    0.400457481556E-15   -0.937214881667E-01   -0.160227534388E-15   -0.259439927859E+02   -0.142472284384E+01   -0.249531463608E-01    0.760607872304E-17    0.269853883519E-02   -0.394850143867E-16    0.235558172389E+01    0.100732492350E+01    0.203322349831E-01    0.130678857788E-01   -0.185017374316E-01    0.145345259497E-01   -0.425120803603E+01   -0.447628740559E-01   -0.807084174019E-02    0.527228134317E-16    0.428703411633E-02    0.393177825770E-16    0.471902500437E+00   -0.249976015010E+00    0.266585874638E-02    0.965876042809E-02   -0.664012717734E-02   -0.986725181284E-02    0.843746672538E+00   
 11.85 -0.418989208404E+02   -0.226699493566E+01   -0.246037810727E-01   -0.710184857111E+00   -0.190840420384E-01   -0.133526324183E-16   -0.393398558484E+02   -0.121406578938E+01   -0.259933459733E-01    0.356905754704E-15   -0.811363792572E-01   -0.146010649555E-15   -0.232928679236E+02   -0.120600735750E+01   -0.222701694211E-01    0.668757516812E-17    0.271558402301E-02   -0.342789411095E-16    0.208000314191E+01    0.840625605221E+00    0.182009234317E-01    0.108804852502E-01   -0.159428644952E-01    0.123908027015E-01   -0.374270539795E+01   -0.354047311762E-01   -0.977007839948E-02    0.446757343425E-16    0.388778330001E-02    0.337833526513E-16    0.406481949146E+00   -0.205374534454E+00    0.275951396155E-02    0.809182020867E-02   -0.570065251761E-02   -0.847241709279E-02    0.727228024480E+00   
 12.10 -0.365977298197E+02   -0.195868216547E+01   -0.188506612154E-01   -0.633445799039E+00   -0.179656397601E-01   -0.121949992191E-16   -0.361566556858E+02   -0.106920002675E+01   -0.217402027896E-01    0.318907528540E-15   -0.698953925207E-01   -0.133217540605E-15   -0.209606024872E+02   -0.102457309822E+01   -0.201078033751E-01    0.590913109489E-17    0.299648658944E-02   -0.298793874778E-16    0.183991091184E+01    0.704481910577E+00    0.162281559926E-01    0.899496290809E-02   -0.136845083639E-01    0.104809632710E-01   -0.330341438570E+01   -0.288338831024E-01   -0.109616759602E-01    0.379175892487E-16    0.357684467708E-02    0.290715146260E-16    0.351331313137E+00   -0.169272735890E+00    0.274231884278E-02    0.671602763285E-02   -0.485581074327E-02   -0.712439165868E-02    0.628367890825E+00   
 12.35 -0.320541934854E+02   -0.169674562154E+01   -0.144651420197E-01   -0.563148894334E+00   -0.171769595042E-01   -0.111730064054E-16   -0.332856648418E+02   -0.940687929688E+00   -0.181861200283E-01    0.285615957701E-15   -0.600974314277E-01   -0.121685063843E-15   -0.188999925830E+02   -0.873208210134E+00   -0.182303418541E-01    0.523146587512E-17    0.323804782821E-02   -0.261146708871E-16    0.163120633759E+01    0.592267488903E+00    0.142933640137E-01    0.737355905045E-02   -0.116524489574E-01    0.900648774731E-02   -0.292223183696E+01   -0.238472591563E-01   -0.116798058474E-01    0.322083399765E-16    0.332961988255E-02    0.250539368827E-16    0.304219912151E+00   -0.139987615421E+00    0.267017844892E-02    0.552327302120E-02   -0.419786426687E-02   -0.592086704868E-02    0.544257832677E+00   
 12.61 -0.281635302003E+02   -0.147429116755E+01   -0.111632652503E-01   -0.497999089881E+00   -0.167714385337E-01   -0.102694841945E-16   -0.306945891344E+02   -0.826339878483E+00   -0.152053379546E-01    0.256448452568E-15   -0.516784334202E-01   -0.111291157474E-15   -0.170787982747E+02   -0.747166422005E+00   -0.165675044968E-01    0.463999168896E-17    0.334440968883E-02   -0.228934044387E-16    0.145020465649E+01    0.500193576423E+00    0.124416233768E-01    0.599475772451E-02   -0.984322725182E-02    0.787462836997E-02   -0.259167998190E+01   -0.200298479175E-01   -0.119735404027E-01    0.273963941564E-16    0.312138323812E-02    0.216299315981E-16    0.264167753026E+00   -0.116385108748E+00    0.253466406531E-02    0.449257628007E-02   -0.366585066110E-02   -0.484487651185E-02    0.472844825052E+00   
 12.86 -0.248261715724E+02   -0.128562217674E+01   -0.867855811402E-02   -0.440784134997E+00   -0.164457994033E-01   -0.946676557578E-17   -0.283533000351E+02   -0.725149576913E+00   -0.127258820634E-01    0.230842551842E-15   -0.443017817742E-01   -0.101917293487E-15   -0.154668774200E+02   -0.642057609584E+00   -0.150822124958E-01    0.412889987179E-17    0.337707460565E-02   -0.201427955622E-16    0.129236327957E+01    0.424658797303E+00    0.107286211844E-01    0.484020900628E-02   -0.826812252622E-02    0.691232642556E-02   -0.230453003430E+01   -0.171662491274E-01   -0.119141070382E-01    0.233389779928E-16    0.297873636737E-02    0.187022209978E-16    0.230136834808E+00   -0.972931357603E-01    0.232673731057E-02    0.360810472751E-02   -0.318267248144E-02   -0.388284595117E-02    0.412030640272E+00   
 13.11 -0.219438106292E+02   -0.112493442396E+01   -0.674271841253E-02   -0.393098469449E+00   -0.158958430979E-01   -0.874715345805E-17   -0.262316097637E+02   -0.636502343815E+00   -0.106832565820E-01    0.208243799785E-15   -0.376624696445E-01   -0.934452275566E-16   -0.140343416709E+02   -0.553496412113E+00   -0.137398648203E-01    0.369045648202E-17    0.338341561997E-02   -0.177878262273E-16    0.115332295507E+01    0.362108459924E+00    0.920757575396E-02    0.389183867908E-02   -0.694146867204E-02    0.598536151007E-02   -0.205363794731E+01   -0.150051422000E-01   -0.115698564676E-01    0.198948993788E-16    0.293746172098E-02    0.161782819404E-16    0.200999925993E+00   -0.815793204858E-01    0.204023844545E-02    0.285576815255E-02   -0.267802422711E-02   -0.303768891410E-02    0.359773120345E+00   
 13.36 -0.194411058144E+02   -0.986578663762E+00   -0.513812227843E-02   -0.349342058684E+00   -0.152028194285E-01   -0.809906507996E-17   -0.243030063967E+02   -0.559275807755E+00   -0.904433536168E-02    0.188225351475E-15   -0.318439919738E-01   -0.857738002877E-16   -0.127562709246E+02   -0.478391886089E+00   -0.125261760570E-01    0.330452602665E-17    0.329581420471E-02   -0.157468591139E-16    0.103114053848E+01    0.309939909661E+00    0.788674336426E-02    0.312723935364E-02   -0.583938171468E-02    0.517090480684E-02   -0.183353685891E+01   -0.131429421219E-01   -0.109922097199E-01    0.169550788860E-16    0.300077672389E-02    0.139969744035E-16    0.175759785317E+00   -0.686123920066E-01    0.170916360963E-02    0.222431274240E-02   -0.216510146459E-02   -0.233519997981E-02    0.314780258196E+00   
